frame_id,device_timestamp_us,sdk_system_timestamp_us,host_receive_us,bytes,source_gap,soi,sender_accepts,trimmed_bytes,first_eoi_end,last_eoi_end
3669,61660843647,1789006527253551,1789006527254861,74076,0,1,1,43422,43422,43422
3670,61660876956,1789006527287504,1789006527289197,74076,0,1,1,44173,44173,44173
3671,61660910265,1789006527320201,1789006527321725,74076,0,1,1,43943,43943,43943
3672,61660943573,1789006527353537,1789006527355013,74076,0,1,1,43318,43318,43318
3673,61660976882,1789006527386647,1789006527388686,74076,0,1,1,43374,43374,43374
3674,61661010190,1789006527420104,1789006527421564,74076,0,1,1,43314,43314,43314
3675,61661043499,1789006527453439,1789006527454754,74076,0,1,1,43964,43964,43964
3676,61661076808,1789006527487201,1789006527489010,74076,0,1,1,44266,44266,44266
3677,61661110116,1789006527520315,1789006527521437,74076,0,1,1,43420,43420,43420
3678,61661143425,1789006527553373,1789006527554766,74076,0,1,1,43762,43762,43762
3679,61661176733,1789006527586999,1789006527588680,74076,0,1,1,43436,43436,43436
3680,61661210042,1789006527620037,1789006527621465,74076,0,1,1,44100,44100,44100
3681,61661243351,1789006527653188,1789006527654662,74076,0,1,1,43394,43394,43394
3682,61661276659,1789006527689434,1789006527691376,74076,0,1,1,44310,44310,44310
3683,61661309968,1789006527719942,1789006527721601,74076,0,1,1,43337,43337,43337
3684,61661343276,1789006527753156,1789006527754482,74076,0,1,1,43254,43254,43254
3685,61661376585,1789006527786474,1789006527787972,74076,0,1,1,44075,44075,44075
3686,61661409894,1789006527820340,1789006527821905,74076,0,1,1,43479,43479,43479
3687,61661443202,1789006527853065,1789006527854405,74076,0,1,1,44048,44048,44048
3688,61661476511,1789006527886463,1789006527887868,74076,0,1,1,43479,43479,43479
3689,61661509819,1789006527919776,1789006527921226,74076,0,1,1,44228,44228,44228
3690,61661543128,1789006527953039,1789006527954379,74076,0,1,1,43295,43295,43295
3691,61661576437,1789006527986313,1789006527988158,74076,0,1,1,43597,43597,43597
3692,61661609745,1789006528019995,1789006528021757,74076,0,1,1,44017,44017,44017
3693,61661643054,1789006528052943,1789006528054334,74076,0,1,1,43323,43323,43323
3694,61661676362,1789006528086275,1789006528087693,74076,0,1,1,43439,43439,43439
3695,61661709671,1789006528120035,1789006528121657,74076,0,1,1,44031,44031,44031
3696,61661742980,1789006528152843,1789006528154202,74076,0,1,1,43996,43996,43996
3697,61661776288,1789006528186218,1789006528187571,74076,0,1,1,44150,44150,44150
3698,61661809597,1789006528219761,1789006528222051,74076,0,1,1,43068,43068,43068
3699,61661842905,1789006528252765,1789006528254190,74076,0,1,1,43780,43780,43780
3700,61661876214,1789006528286110,1789006528287488,74076,0,1,1,44320,44320,44320
3701,61661909523,1789006528319439,1789006528321534,74076,0,1,1,43261,43261,43261
3702,61661942831,1789006528352774,1789006528354098,74076,0,1,1,43924,43924,43924
3703,61661976140,1789006528386306,1789006528387445,74076,0,1,1,43405,43405,43405
3704,61662009448,1789006528419645,1789006528421342,74076,0,1,1,43369,43369,43369
3705,61662042757,1789006528452659,1789006528454211,74076,0,1,1,44082,44082,44082
3706,61662076066,1789006528486074,1789006528487382,74076,0,1,1,44053,44053,44053
3707,61662109374,1789006528519785,1789006528521290,74076,0,1,1,44225,44225,44225
3708,61662142683,1789006528552564,1789006528554104,74076,0,1,1,44070,44070,44070
3709,61662175991,1789006528586137,1789006528587243,74076,0,1,1,43609,43609,43609
3710,61662209300,1789006528619757,1789006528621727,74076,0,1,1,43941,43941,43941
3711,61662242609,1789006528652477,1789006528653977,74076,0,1,1,43350,43350,43350
3712,61662275917,1789006528685877,1789006528687215,74076,0,1,1,43932,43932,43932
3713,61662309226,1789006528719682,1789006528721394,74076,0,1,1,43351,43351,43351
3714,61662342534,1789006528752495,1789006528753760,74076,0,1,1,44032,44032,44032
3715,61662375843,1789006528785646,1789006528787195,74076,0,1,1,43996,43996,43996
3716,61662409152,1789006528819113,1789006528820442,74076,0,1,1,43373,43373,43373
3717,61662442460,1789006528852429,1789006528854075,74076,0,1,1,44172,44172,44172
3718,61662475769,1789006528885685,1789006528887137,74076,0,1,1,43397,43397,43397
3719,61662509077,1789006528919053,1789006528920499,74076,0,1,1,43442,43442,43442
3720,61662542386,1789006528952713,1789006528954307,74076,0,1,1,43305,43305,43305
3721,61662575695,1789006528985558,1789006528986969,74076,0,1,1,44086,44086,44086
3722,61662609003,1789006529018873,1789006529020975,74076,0,1,1,44049,44049,44049
3723,61662642312,1789006529052626,1789006529054225,74076,0,1,1,43436,43436,43436
3724,61662675620,1789006529085559,1789006529087020,74076,0,1,1,43298,43298,43298
3725,61662708929,1789006529118911,1789006529120304,74076,0,1,1,43304,43304,43304
3726,61662742238,1789006529152618,1789006529154511,74076,0,1,1,44149,44149,44149
3727,61662775546,1789006529185471,1789006529186773,74076,0,1,1,44196,44196,44196
3728,61662808855,1789006529219112,1789006529220342,74076,0,1,1,43982,43982,43982
3729,61662842163,1789006529252107,1789006529254122,74076,0,1,1,43372,43372,43372
3730,61662875472,1789006529285443,1789006529286583,74076,0,1,1,44034,44034,44034
3731,61662908781,1789006529318738,1789006529320241,74076,0,1,1,44094,44094,44094
3732,61662942089,1789006529352574,1789006529354178,74076,0,1,1,43488,43488,43488
3733,61662975398,1789006529385324,1789006529386595,74076,0,1,1,43592,43592,43592
3734,61663008706,1789006529418631,1789006529420125,74076,0,1,1,43314,43314,43314
3735,61663042015,1789006529452333,1789006529453964,74076,0,1,1,43373,43373,43373
3736,61663075324,1789006529485541,1789006529486633,74076,0,1,1,44072,44072,44072
3737,61663108632,1789006529518587,1789006529519954,74076,0,1,1,44093,44093,44093
3738,61663141941,1789006529552283,1789006529553973,74076,0,1,1,43970,43970,43970
3739,61663175249,1789006529585195,1789006529586713,74076,0,1,1,43862,43862,43862
3740,61663208558,1789006529618597,1789006529619936,74076,0,1,1,43300,43300,43300
3741,61663241867,1789006529651955,1789006529653814,74076,0,1,1,43152,43152,43152
3742,61663275175,1789006529685041,1789006529686541,74076,0,1,1,43975,43975,43975
3743,61663308484,1789006529718429,1789006529719752,74076,0,1,1,43909,43909,43909
3744,61663341792,1789006529752168,1789006529753810,74076,0,1,1,43946,43946,43946
3745,61663375101,1789006529785082,1789006529786428,74076,0,1,1,43412,43412,43412
3746,61663408410,1789006529818326,1789006529819767,74076,0,1,1,44020,44020,44020
3747,61663441718,1789006529851849,1789006529853881,74076,0,1,1,43896,43896,43896
3748,61663475027,1789006529884919,1789006529886265,74076,0,1,1,43406,43406,43406
3749,61663508335,1789006529918209,1789006529919698,74076,0,1,1,43281,43281,43281
3750,61663541644,1789006529951513,1789006529953640,74076,0,1,1,43962,43962,43962
3751,61663574953,1789006529985040,1789006529986471,74076,0,1,1,44189,44189,44189
3752,61663608261,1789006530018207,1789006530019680,74076,0,1,1,43372,43372,43372
3753,61663641570,1789006530051951,1789006530053777,74076,0,1,1,43320,43320,43320
3754,61663674878,1789006530085304,1789006530086930,74076,0,1,1,44125,44125,44125
3755,61663708187,1789006530118082,1789006530119699,74076,0,1,1,44220,44220,44220
3756,61663741496,1789006530151394,1789006530153320,74076,0,1,1,43405,43405,43405
3757,61663774804,1789006530185206,1789006530186606,74076,0,1,1,44080,44080,44080
3758,61663808113,1789006530218054,1789006530219634,74076,0,1,1,43406,43406,43406
3759,61663841421,1789006530251269,1789006530252958,74076,0,1,1,43231,43231,43231
3760,61663874730,1789006530285134,1789006530286947,74076,0,1,1,43995,43995,43995
3761,61663908039,1789006530319389,1789006530320706,74076,0,1,1,43582,43582,43582
3762,61663941347,1789006530351225,1789006530352699,74076,0,1,1,43397,43397,43397
3763,61663974656,1789006530384919,1789006530386880,74076,0,1,1,43344,43344,43344
3764,61664007964,1789006530417853,1789006530419278,74076,0,1,1,43318,43318,43318
3765,61664041273,1789006530451271,1789006530452630,74076,0,1,1,44126,44126,44126
3766,61664074582,1789006530484829,1789006530486503,74076,0,1,1,44100,44100,44100
3767,61664107890,1789006530517778,1789006530519061,74076,0,1,1,43389,43389,43389
3768,61664141199,1789006530551146,1789006530552616,74076,0,1,1,43161,43161,43161
3769,61664174507,1789006530584928,1789006530586620,74076,0,1,1,43198,43198,43198
3770,61664207816,1789006530617696,1789006530619232,74076,0,1,1,44112,44112,44112
3771,61664241125,1789006530651088,1789006530652650,74076,0,1,1,43942,43942,43942
3772,61664274433,1789006530684656,1789006530686441,74076,0,1,1,43962,43962,43962
3773,61664307742,1789006530717644,1789006530719581,74076,0,1,1,44044,44044,44044
3774,61664341050,1789006530750997,1789006530752712,74076,0,1,1,43299,43299,43299
3775,61664374359,1789006530784254,1789006530785691,74076,0,1,1,43923,43923,43923
3776,61664407668,1789006530817583,1789006530818941,74076,0,1,1,43994,43994,43994
3777,61664440976,1789006530850913,1789006530852490,74076,0,1,1,44160,44160,44160
3778,61664474285,1789006530884648,1789006530886106,74076,0,1,1,43276,43276,43276
3779,61664507593,1789006530917538,1789006530918839,74076,0,1,1,43413,43413,43413
3780,61664540902,1789006530950738,1789006530952271,74076,0,1,1,44098,44098,44098
3781,61664574211,1789006530984205,1789006530985522,74076,0,1,1,44022,44022,44022
3782,61664607519,1789006531017578,1789006531018745,74076,0,1,1,44139,44139,44139
3783,61664640828,1789006531050742,1789006531052213,74076,0,1,1,43837,43837,43837
3784,61664674136,1789006531084010,1789006531085603,74076,0,1,1,43462,43462,43462
3785,61664707445,1789006531118433,1789006531120256,74076,0,1,1,44023,44023,44023
3786,61664740754,1789006531150689,1789006531152109,74076,0,1,1,43322,43322,43322
3787,61664774062,1789006531183966,1789006531185513,74076,0,1,1,44051,44051,44051
3788,61664807371,1789006531217711,1789006531219828,74076,0,1,1,43369,43369,43369
3789,61664840679,1789006531250520,1789006531252098,74076,0,1,1,43255,43255,43255
3790,61664873988,1789006531283964,1789006531286114,74076,0,1,1,44076,44076,44076
3791,61664907297,1789006531317670,1789006531319218,74076,0,1,1,43962,43962,43962
3792,61664940605,1789006531350992,1789006531352144,74076,0,1,1,44079,44079,44079
3793,61664973914,1789006531383892,1789006531385318,74076,0,1,1,44035,44035,44035
3794,61665007222,1789006531417603,1789006531419223,74076,0,1,1,44040,44040,44040
3795,61665040531,1789006531450511,1789006531451835,74076,0,1,1,43290,43290,43290
3796,61665073840,1789006531483747,1789006531485493,74076,0,1,1,43280,43280,43280
3797,61665107148,1789006531517495,1789006531519041,74076,0,1,1,44050,44050,44050
3798,61665140457,1789006531550397,1789006531551617,74076,0,1,1,43846,43846,43846
3799,61665173765,1789006531583720,1789006531585232,74076,0,1,1,43956,43956,43956
3800,61665207074,1789006531617656,1789006531619341,74076,0,1,1,43402,43402,43402
3801,61665240383,1789006531650228,1789006531651689,74076,0,1,1,43181,43181,43181
3802,61665273691,1789006531683662,1789006531685189,74076,0,1,1,43383,43383,43383
3803,61665307000,1789006531717502,1789006531719096,74076,0,1,1,43953,43953,43953
3804,61665340308,1789006531750157,1789006531751626,74076,0,1,1,44133,44133,44133
3805,61665373617,1789006531783530,1789006531785156,74076,0,1,1,43912,43912,43912
3806,61665406926,1789006531817294,1789006531818872,74076,0,1,1,43974,43974,43974
3807,61665440234,1789006531850103,1789006531851449,74076,0,1,1,43460,43460,43460
3808,61665473543,1789006531883513,1789006531885001,74076,0,1,1,44175,44175,44175
3809,61665506851,1789006531916729,1789006531918349,74076,0,1,1,44009,44009,44009
3810,61665540160,1789006531950019,1789006531951359,74076,0,1,1,43721,43721,43721
3811,61665573469,1789006531983463,1789006531984808,74076,0,1,1,43394,43394,43394
3812,61665606777,1789006532017307,1789006532018770,74076,0,1,1,43399,43399,43399
3813,61665640086,1789006532049998,1789006532051444,74076,0,1,1,44086,44086,44086
3814,61665673394,1789006532083393,1789006532084896,74076,0,1,1,43313,43313,43313
3815,61665706703,1789006532117004,1789006532118582,74076,0,1,1,43292,43292,43292
3816,61665740012,1789006532150060,1789006532151628,74076,0,1,1,43449,43449,43449
3817,61665773320,1789006532183281,1789006532184690,74076,0,1,1,43848,43848,43848
3818,61665806629,1789006532216645,1789006532218154,74076,0,1,1,43380,43380,43380
3819,61665839937,1789006532250366,1789006532251731,74076,0,1,1,43201,43201,43201
3820,61665873246,1789006532283197,1789006532284726,74076,0,1,1,43414,43414,43414
3821,61665906555,1789006532316542,1789006532318038,74076,0,1,1,43372,43372,43372
3822,61665939863,1789006532350246,1789006532351718,74076,0,1,1,43200,43200,43200
3823,61665973172,1789006532383213,1789006532384655,74076,0,1,1,44067,44067,44067
3824,61666006480,1789006532417414,1789006532418062,74076,0,1,1,43353,43353,43353
3825,61666039789,1789006532450212,1789006532451941,74076,0,1,1,43264,43264,43264
3826,61666073098,1789006532483037,1789006532484555,74076,0,1,1,44072,44072,44072
3827,61666106406,1789006532516376,1789006532517874,74076,0,1,1,43341,43341,43341
3828,61666139715,1789006532550726,1789006532552467,74076,0,1,1,43201,43201,43201
3829,61666173023,1789006532582982,1789006532584471,74076,0,1,1,43844,43844,43844
3830,61666206332,1789006532616240,1789006532617829,74076,0,1,1,43844,43844,43844
3831,61666239641,1789006532651331,1789006532652837,74076,0,1,1,43360,43360,43360
3832,61666272949,1789006532682895,1789006532684365,74076,0,1,1,43190,43190,43190
3833,61666306258,1789006532716273,1789006532717756,74076,0,1,1,43196,43196,43196
3834,61666339566,1789006532749918,1789006532751498,74076,0,1,1,43391,43391,43391
3835,61666372875,1789006532782839,1789006532784262,74076,0,1,1,43373,43373,43373
3836,61666406184,1789006532816156,1789006532817855,74076,0,1,1,43339,43339,43339
3837,61666439492,1789006532849922,1789006532851491,74076,0,1,1,43328,43328,43328
3838,61666472801,1789006532882744,1789006532884211,74076,0,1,1,43307,43307,43307
3839,61666506109,1789006532916192,1789006532917555,74076,0,1,1,43371,43371,43371
3840,61666539418,1789006532949397,1789006532950837,74076,0,1,1,43367,43367,43367
3841,61666572727,1789006532982657,1789006532984209,74076,0,1,1,43190,43190,43190
3842,61666606035,1789006533016253,1789006533017457,74076,0,1,1,43948,43948,43948
3843,61666639344,1789006533049373,1789006533050657,74076,0,1,1,43869,43869,43869
3844,61666672652,1789006533082537,1789006533084151,74076,0,1,1,43781,43781,43781
3845,61666705961,1789006533116142,1789006533117428,74076,0,1,1,43388,43388,43388
3846,61666739270,1789006533149560,1789006533151013,74076,0,1,1,43316,43316,43316
3847,61666772578,1789006533182543,1789006533183879,74076,0,1,1,43268,43268,43268
3848,61666805887,1789006533215899,1789006533217458,74076,0,1,1,44100,44100,44100
3849,61666839195,1789006533249570,1789006533251183,74076,0,1,1,43362,43362,43362
3850,61666872504,1789006533282731,1789006533284541,74076,0,1,1,44123,44123,44123
3851,61666905813,1789006533315846,1789006533317375,74076,0,1,1,43278,43278,43278
3852,61666939121,1789006533349114,1789006533351022,74076,0,1,1,43439,43439,43439
3853,61666972430,1789006533383059,1789006533384696,74076,0,1,1,43291,43291,43291
3854,61667005738,1789006533415729,1789006533417664,74076,0,1,1,43021,43021,43021
3855,61667039047,1789006533449369,1789006533452201,74076,0,1,1,44142,44142,44142
3856,61667072356,1789006533482728,1789006533484490,74076,0,1,1,43405,43405,43405
3857,61667105664,1789006533515642,1789006533517192,74076,0,1,1,43426,43426,43426
3858,61667138973,1789006533548953,1789006533550593,74076,0,1,1,43408,43408,43408
3859,61667172281,1789006533582632,1789006533584263,74076,0,1,1,43867,43867,43867
3860,61667205590,1789006533615454,1789006533617261,74076,0,1,1,43962,43962,43962
3861,61667238899,1789006533649111,1789006533650459,74076,0,1,1,43917,43917,43917
3862,61667272207,1789006533682599,1789006533684040,74076,0,1,1,43770,43770,43770
3863,61667305516,1789006533715520,1789006533716960,74076,0,1,1,43363,43363,43363
3864,61667338824,1789006533748735,1789006533750511,74076,0,1,1,43372,43372,43372
3865,61667372133,1789006533782669,1789006533784408,74076,0,1,1,44007,44007,44007
3866,61667405442,1789006533815406,1789006533816910,74076,0,1,1,44075,44075,44075
3867,61667438750,1789006533848721,1789006533850267,74076,0,1,1,44048,44048,44048
3868,61667472059,1789006533882297,1789006533884004,74076,0,1,1,43889,43889,43889
3869,61667505367,1789006533915276,1789006533917065,74076,0,1,1,44176,44176,44176
3870,61667538676,1789006533948661,1789006533950236,74076,0,1,1,43401,43401,43401
3871,61667571985,1789006533982358,1789006533985034,74076,0,1,1,43373,43373,43373
3872,61667605293,1789006534015274,1789006534016911,74076,0,1,1,44011,44011,44011
3873,61667638602,1789006534048599,1789006534050239,74076,0,1,1,43940,43940,43940
3874,61667671910,1789006534082249,1789006534083949,74076,0,1,1,43862,43862,43862
3875,61667705219,1789006534115154,1789006534116891,74076,0,1,1,43255,43255,43255
3876,61667738528,1789006534148482,1789006534150490,74076,0,1,1,43258,43258,43258
3877,61667771836,1789006534182340,1789006534184194,74076,0,1,1,43210,43210,43210
3878,61667805145,1789006534215199,1789006534216838,74076,0,1,1,44157,44157,44157
3879,61667838453,1789006534248426,1789006534249959,74076,0,1,1,43977,43977,43977
3880,61667871762,1789006534281811,1789006534283844,74076,0,1,1,43804,43804,43804
3881,61667905071,1789006534315049,1789006534316559,74076,0,1,1,44067,44067,44067
3882,61667938379,1789006534348356,1789006534349898,74076,0,1,1,44029,44029,44029
3883,61667971688,1789006534382180,1789006534384043,74076,0,1,1,44048,44048,44048
3884,61668004996,1789006534415948,1789006534418439,74076,0,1,1,43312,43312,43312
3885,61668038305,1789006534448285,1789006534449815,74076,0,1,1,44292,44292,44292
3886,61668071614,1789006534481538,1789006534483605,74076,0,1,1,43490,43490,43490
3887,61668104922,1789006534515430,1789006534516998,74076,0,1,1,44142,44142,44142
3888,61668138231,1789006534548185,1789006534549686,74076,0,1,1,43326,43326,43326
3889,61668171539,1789006534581503,1789006534582977,74076,0,1,1,43218,43218,43218
3890,61668204848,1789006534615330,1789006534618044,74076,0,1,1,43914,43914,43914
3891,61668238157,1789006534648136,1789006534649707,74076,0,1,1,43347,43347,43347
3892,61668271465,1789006534681445,1789006534682897,74076,0,1,1,43844,43844,43844
3893,61668304774,1789006534715140,1789006534716812,74076,0,1,1,44067,44067,44067
3894,61668338082,1789006534748067,1789006534749670,74076,0,1,1,43955,43955,43955
3895,61668371391,1789006534781477,1789006534782728,74076,0,1,1,43230,43230,43230
3896,61668404700,1789006534814694,1789006534816816,74076,0,1,1,44217,44217,44217
3897,61668438008,1789006534847985,1789006534849556,74076,0,1,1,43973,43973,43973
3898,61668471317,1789006534881291,1789006534882769,74076,0,1,1,44063,44063,44063
3899,61668504625,1789006534914591,1789006534916367,74076,0,1,1,43979,43979,43979
3900,61668537934,1789006534948390,1789006534949412,74076,0,1,1,43408,43408,43408
3901,61668571243,1789006534981486,1789006534982880,74076,0,1,1,43929,43929,43929
3902,61668604551,1789006535015747,1789006535016503,74076,0,1,1,44070,44070,44070
3903,61668637860,1789006535047854,1789006535049661,74076,0,1,1,44039,44039,44039
3904,61668671168,1789006535081168,1789006535082739,74076,0,1,1,43281,43281,43281
3905,61668704477,1789006535121463,1789006535122038,74076,0,1,1,43363,43363,43363
3906,61668737786,1789006535147747,1789006535149405,74076,0,1,1,44025,44025,44025
3907,61668771094,1789006535181104,1789006535182439,74076,0,1,1,43210,43210,43210
3908,61668804403,1789006535214637,1789006535216509,74076,0,1,1,44168,44168,44168
3909,61668837711,1789006535247692,1789006535249321,74076,0,1,1,43256,43256,43256
3910,61668871020,1789006535281103,1789006535282584,74076,0,1,1,43328,43328,43328
3911,61668904329,1789006535314585,1789006535316616,74076,0,1,1,43336,43336,43336
3912,61668937637,1789006535347568,1789006535349135,74076,0,1,1,43452,43452,43452
3913,61668970946,1789006535380938,1789006535382420,74076,0,1,1,43260,43260,43260
3914,61669004254,1789006535414760,1789006535416472,74076,0,1,1,43339,43339,43339
3915,61669037563,1789006535447911,1789006535449194,74076,0,1,1,43525,43525,43525
3916,61669070872,1789006535480864,1789006535482331,74076,0,1,1,44169,44169,44169
3917,61669104180,1789006535514150,1789006535515780,74076,0,1,1,43958,43958,43958
3918,61669137489,1789006535547885,1789006535549661,74076,0,1,1,43509,43509,43509
3919,61669170797,1789006535581489,1789006535582376,74076,0,1,1,44154,44154,44154
3920,61669204106,1789006535614063,1789006535615789,74076,0,1,1,43192,43192,43192
3921,61669237415,1789006535647808,1789006535649907,74076,0,1,1,43286,43286,43286
3922,61669270723,1789006535680783,1789006535682379,74076,0,1,1,43931,43931,43931
3923,61669304032,1789006535713997,1789006535715626,74076,0,1,1,43111,43111,43111
3924,61669337340,1789006535747752,1789006535749467,74076,0,1,1,43218,43218,43218
3925,61669370649,1789006535780699,1789006535782185,74076,0,1,1,43951,43951,43951
3926,61669403958,1789006535813995,1789006535815415,74076,0,1,1,43311,43311,43311
3927,61669437266,1789006535847845,1789006535849505,74076,0,1,1,43994,43994,43994
3928,61669470575,1789006535880672,1789006535882131,74076,0,1,1,44149,44149,44149
3929,61669503883,1789006535913868,1789006535915383,74076,0,1,1,43970,43970,43970
3930,61669537192,1789006535947063,1789006535948746,74076,0,1,1,43365,43365,43365
3931,61669570501,1789006535980543,1789006535982076,74076,0,1,1,43350,43350,43350
3932,61669603809,1789006536013705,1789006536015147,74076,0,1,1,43384,43384,43384
3933,61669637118,1789006536047044,1789006536048913,74076,0,1,1,43154,43154,43154
3934,61669670426,1789006536080442,1789006536083184,74076,0,1,1,43370,43370,43370
3935,61669703735,1789006536113686,1789006536115072,74076,0,1,1,43340,43340,43340
3936,61669737044,1789006536146998,1789006536148736,74076,0,1,1,43338,43338,43338
3937,61669770352,1789006536180396,1789006536181859,74076,0,1,1,43447,43447,43447
3938,61669803661,1789006536213629,1789006536215014,74076,0,1,1,44267,44267,44267
3939,61669836969,1789006536247250,1789006536248890,74076,0,1,1,43350,43350,43350
3940,61669870278,1789006536280271,1789006536281904,74076,0,1,1,44045,44045,44045
3941,61669903587,1789006536313608,1789006536315126,74076,0,1,1,44073,44073,44073
3942,61669936895,1789006536347367,1789006536348836,74076,0,1,1,43376,43376,43376
3943,61669970204,1789006536380287,1789006536381901,74076,0,1,1,43394,43394,43394
3944,61670003512,1789006536413531,1789006536414912,74076,0,1,1,43284,43284,43284
3945,61670036821,1789006536446744,1789006536448246,74076,0,1,1,44035,44035,44035
3946,61670070130,1789006536480282,1789006536481781,74076,0,1,1,43431,43431,43431
3947,61670103438,1789006536513462,1789006536514744,74076,0,1,1,43120,43120,43120
3948,61670136747,1789006536546714,1789006536548460,74076,0,1,1,43986,43986,43986
3949,61670170055,1789006536580465,1789006536582043,74076,0,1,1,43366,43366,43366
3950,61670203364,1789006536613470,1789006536614553,74076,0,1,1,43364,43364,43364
3951,61670236673,1789006536646735,1789006536648118,74076,0,1,1,43367,43367,43367
3952,61670269981,1789006536680493,1789006536682198,74076,0,1,1,43370,43370,43370
3953,61670303290,1789006536713246,1789006536714828,74076,0,1,1,43922,43922,43922
3954,61670336598,1789006536746581,1789006536748025,74076,0,1,1,44070,44070,44070
3955,61670369907,1789006536780349,1789006536781978,74076,0,1,1,43383,43383,43383
3956,61670403216,1789006536813246,1789006536814610,74076,0,1,1,43309,43309,43309
3957,61670436524,1789006536846632,1789006536847920,74076,0,1,1,44014,44014,44014
3958,61670469833,1789006536879855,1789006536881955,74076,0,1,1,43315,43315,43315
3959,61670503141,1789006536913180,1789006536914490,74076,0,1,1,43999,43999,43999
3960,61670536450,1789006536946484,1789006536947847,74076,0,1,1,43965,43965,43965
3961,61670569759,1789006536979832,1789006536981756,74076,0,1,1,44272,44272,44272
3962,61670603067,1789006537013163,1789006537014493,74076,0,1,1,43892,43892,43892
3963,61670636376,1789006537046302,1789006537047689,74076,0,1,1,44109,44109,44109
3964,61670669684,1789006537080267,1789006537081698,74076,0,1,1,43990,43990,43990
3965,61670702993,1789006537113112,1789006537114246,74076,0,1,1,43280,43280,43280
3966,61670736302,1789006537146308,1789006537147671,74076,0,1,1,44069,44069,44069
3967,61670769610,1789006537179707,1789006537181640,74076,0,1,1,43718,43718,43718
3968,61670802919,1789006537212952,1789006537214246,74076,0,1,1,44134,44134,44134
3969,61670836227,1789006537246293,1789006537247664,74076,0,1,1,43368,43368,43368
3970,61670869536,1789006537279988,1789006537281765,74076,0,1,1,43316,43316,43316
3971,61670902845,1789006537312916,1789006537314165,74076,0,1,1,44091,44091,44091
3972,61670936153,1789006537346389,1789006537347571,74076,0,1,1,43407,43407,43407
3973,61670969462,1789006537379513,1789006537381525,74076,0,1,1,43479,43479,43479
3974,61671002770,1789006537412801,1789006537414167,74076,0,1,1,43256,43256,43256
3975,61671036079,1789006537446189,1789006537447431,74076,0,1,1,44126,44126,44126
3976,61671069388,1789006537479879,1789006537481263,74076,0,1,1,44012,44012,44012
3977,61671102696,1789006537512768,1789006537514471,74076,0,1,1,43987,43987,43987
3978,61671136005,1789006537546256,1789006537547343,74076,0,1,1,44290,44290,44290
3979,61671169313,1789006537579386,1789006537580959,74076,0,1,1,43315,43315,43315
3980,61671202622,1789006537613077,1789006537614602,74076,0,1,1,43901,43901,43901
3981,61671235931,1789006537646597,1789006537647556,74076,0,1,1,43265,43265,43265
3982,61671269239,1789006537679300,1789006537681318,74076,0,1,1,43271,43271,43271
3983,61671302548,1789006537713009,1789006537714524,74076,0,1,1,44050,44050,44050
3984,61671335856,1789006537746071,1789006537747195,74076,0,1,1,43336,43336,43336
3985,61671369165,1789006537779322,1789006537780622,74076,0,1,1,44121,44121,44121
3986,61671402474,1789006537812538,1789006537814726,74076,0,1,1,44232,44232,44232
3987,61671435782,1789006537846091,1789006537847192,74076,0,1,1,43194,43194,43194
3988,61671469091,1789006537879200,1789006537880829,74076,0,1,1,44086,44086,44086
3989,61671502399,1789006537912309,1789006537914001,74076,0,1,1,43879,43879,43879
3990,61671535708,1789006537945746,1789006537947201,74076,0,1,1,43946,43946,43946
3991,61671569017,1789006537979230,1789006537980434,74076,0,1,1,44031,44031,44031
3992,61671602325,1789006538013562,1789006538015541,74076,0,1,1,43368,43368,43368
3993,61671635634,1789006538045633,1789006538046980,74076,0,1,1,43858,43858,43858
3994,61671668942,1789006538079004,1789006538080438,74076,0,1,1,43877,43877,43877
3995,61671702251,1789006538112663,1789006538114331,74076,0,1,1,43995,43995,43995
3996,61671735560,1789006538145604,1789006538147136,74076,0,1,1,43935,43935,43935
3997,61671768868,1789006538179068,1789006538181602,74076,0,1,1,43438,43438,43438
3998,61671802177,1789006538212613,1789006538214103,74076,0,1,1,43999,43999,43999
3999,61671835485,1789006538245434,1789006538246995,74076,0,1,1,44028,44028,44028
4000,61671868794,1789006538278818,1789006538280272,74076,0,1,1,43240,43240,43240
4001,61671902103,1789006538312525,1789006538314570,74076,0,1,1,44046,44046,44046
4002,61671935411,1789006538345437,1789006538346956,74076,0,1,1,43914,43914,43914
4003,61671968720,1789006538378835,1789006538380210,74076,0,1,1,43850,43850,43850
4004,61672002028,1789006538412000,1789006538413434,74076,0,1,1,43796,43796,43796
4005,61672035337,1789006538445377,1789006538447069,74076,0,1,1,43611,43611,43611
4006,61672068646,1789006538478639,1789006538480064,74076,0,1,1,43656,43656,43656
4007,61672101954,1789006538511919,1789006538513366,74076,0,1,1,43750,43750,43750
4008,61672135263,1789006538545354,1789006538546973,74076,0,1,1,43546,43546,43546
4009,61672168571,1789006538578718,1789006538580208,74076,0,1,1,43628,43628,43628
4010,61672201880,1789006538612025,1789006538613962,74076,0,1,1,42912,42912,42912
4011,61672235189,1789006538645673,1789006538648758,74076,0,1,1,43656,43656,43656
4012,61672268497,1789006538678567,1789006538679827,74076,0,1,1,43337,43337,43337
4013,61672301806,1789006538712122,1789006538713944,74076,0,1,1,42790,42790,42790
4014,61672335114,1789006538746502,1789006538748066,74076,0,1,1,43254,43254,43254
4015,61672368423,1789006538778523,1789006538779800,74076,0,1,1,42561,42561,42561
4016,61672401732,1789006538811782,1789006538813300,74076,0,1,1,43296,43296,43296
